[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.57%, 11.33MiB / 3.871GiB, 0.29%, 197MB / 141MB, 0B / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.47%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.37%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.41%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.926MiB / 125MiB, 4.74%, 819kB / 467kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.47%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.21%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.926MiB / 125MiB, 4.74%, 819kB / 467kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.61%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.21%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.61%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.21%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.61%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.14%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 35.47%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.14%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 35.47%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.49%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.41%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.73%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.49%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.41%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.73%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.45%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.22%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 1.30%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 39.59%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 7.45%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.22%, 29.4MiB / 500MiB, 5.88%, 3.27MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 1.30%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 39.59%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.29%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.23%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 34.80%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.29%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 412kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.19%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.23%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.17%, 5.926MiB / 125MiB, 4.74%, 819kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 34.80%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.19%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.07%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 3.86%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.60%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.19%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.07%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 3.86%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.60%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.05%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 39.52%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.05%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 39.52%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.61%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.76%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.31%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 8.61%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.76%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 575kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 38.31%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.72%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.46%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 576kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.62%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.72%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.46%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 576kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
OK,7,3,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,7,3,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 36.62%, 12.47MiB / 3.871GiB, 0.31%, 144MB / 205MB, 4.66MB / 0B
[2J[HOK,7,3,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 9.72%, 11.34MiB / 3.871GiB, 0.29%, 206MB / 148MB, 0B / 0B
OK,7,3,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.137MiB / 50MiB, 8.27%, 244kB / 413kB, 0B / 0B
OK,7,3,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.14%, 10.6MiB / 50MiB, 21.20%, 5.71kB / 2.6kB, 2.87MB / 0B
OK,7,3,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.46%, 29.4MiB / 500MiB, 5.88%, 3.28MB / 576kB, 27.8MB / 0B
OK,7,3,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.26%, 5.926MiB / 125MiB, 4.74%, 820kB / 468kB, 160kB / 0B
