[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.00%, 9.707MiB / 3.871GiB, 0.24%, 28.6MB / 21MB, 0B / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 118.25%, 11MiB / 3.871GiB, 0.28%, 25.3MB / 34.9MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.81%, 9.715MiB / 3.871GiB, 0.25%, 35.2MB / 25.8MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 404kB / 73.4kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.836MiB / 125MiB, 4.67%, 105kB / 60kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 120.88%, 11MiB / 3.871GiB, 0.28%, 25.4MB / 35MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.81%, 9.715MiB / 3.871GiB, 0.25%, 35.2MB / 25.8MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 404kB / 73.4kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.836MiB / 125MiB, 4.67%, 105kB / 60kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 120.88%, 11MiB / 3.871GiB, 0.28%, 25.4MB / 35MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.22%, 9.719MiB / 3.871GiB, 0.25%, 35.3MB / 25.9MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 404kB / 73.4kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.836MiB / 125MiB, 4.67%, 105kB / 60kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.39%, 11MiB / 3.871GiB, 0.28%, 25.4MB / 35.1MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.22%, 9.719MiB / 3.871GiB, 0.25%, 35.3MB / 25.9MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 404kB / 73.4kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.08%, 5.836MiB / 125MiB, 4.67%, 105kB / 60kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.39%, 11MiB / 3.871GiB, 0.28%, 25.4MB / 35.1MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.13%, 9.719MiB / 3.871GiB, 0.25%, 35.3MB / 26MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.40%, 25.36MiB / 500MiB, 5.07%, 404kB / 73.4kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.1kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.67%, 11MiB / 3.871GiB, 0.28%, 25.5MB / 35.2MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.13%, 9.719MiB / 3.871GiB, 0.25%, 35.3MB / 26MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.40%, 25.36MiB / 500MiB, 5.07%, 404kB / 73.4kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.1kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.67%, 11MiB / 3.871GiB, 0.28%, 25.5MB / 35.2MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 21.65%, 9.719MiB / 3.871GiB, 0.25%, 35.4MB / 26MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.33%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.1kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 126.91%, 11MiB / 3.871GiB, 0.28%, 25.6MB / 35.3MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 21.65%, 9.719MiB / 3.871GiB, 0.25%, 35.4MB / 26MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.1kB / 52kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.33%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.1kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 126.91%, 11MiB / 3.871GiB, 0.28%, 25.6MB / 35.3MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.63%, 9.719MiB / 3.871GiB, 0.25%, 35.5MB / 26.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.2kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.45%, 11MiB / 3.871GiB, 0.28%, 25.6MB / 35.4MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.63%, 9.719MiB / 3.871GiB, 0.25%, 35.5MB / 26.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.2kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.45%, 11MiB / 3.871GiB, 0.28%, 25.6MB / 35.4MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.63%, 9.719MiB / 3.871GiB, 0.25%, 35.5MB / 26.1MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.2kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.45%, 11MiB / 3.871GiB, 0.28%, 25.6MB / 35.4MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.56%, 9.719MiB / 3.871GiB, 0.25%, 35.6MB / 26.2MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.2kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 110.60%, 11MiB / 3.871GiB, 0.28%, 25.7MB / 35.5MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.56%, 9.719MiB / 3.871GiB, 0.25%, 35.6MB / 26.2MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.2kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 110.60%, 11MiB / 3.871GiB, 0.28%, 25.7MB / 35.5MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.63%, 9.719MiB / 3.871GiB, 0.25%, 35.7MB / 26.2MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.24%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.3kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.98%, 11MiB / 3.871GiB, 0.28%, 25.8MB / 35.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.63%, 9.719MiB / 3.871GiB, 0.25%, 35.7MB / 26.2MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.24%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.3kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.98%, 11MiB / 3.871GiB, 0.28%, 25.8MB / 35.6MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.82%, 9.719MiB / 3.871GiB, 0.25%, 35.8MB / 26.3MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.21%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.3kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.96%, 11MiB / 3.871GiB, 0.28%, 25.8MB / 35.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.82%, 9.719MiB / 3.871GiB, 0.25%, 35.8MB / 26.3MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.2kB / 52.3kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.21%, 25.36MiB / 500MiB, 5.07%, 406kB / 73.8kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.3kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.96%, 11MiB / 3.871GiB, 0.28%, 25.8MB / 35.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.96%, 9.719MiB / 3.871GiB, 0.25%, 35.9MB / 26.4MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 2.016MiB / 50MiB, 4.03%, 34.3kB / 52.5kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 25.36MiB / 500MiB, 5.07%, 408kB / 74.2kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.4kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 112.02%, 11MiB / 3.871GiB, 0.28%, 25.9MB / 35.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.96%, 9.719MiB / 3.871GiB, 0.25%, 35.9MB / 26.4MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 2.016MiB / 50MiB, 4.03%, 34.3kB / 52.5kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 25.36MiB / 500MiB, 5.07%, 408kB / 74.2kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.4kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 112.02%, 11MiB / 3.871GiB, 0.28%, 25.9MB / 35.7MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.54%, 9.719MiB / 3.871GiB, 0.25%, 36MB / 26.5MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.3kB / 52.5kB, 0B / 0B
OK,10,1,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.02MiB / 50MiB, 20.05%, 5.5kB / 2.6kB, 2.74MB / 0B
OK,10,1,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 25.36MiB / 500MiB, 5.07%, 408kB / 74.2kB, 27.8MB / 0B
OK,10,1,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.836MiB / 125MiB, 4.67%, 106kB / 60.4kB, 160kB / 0B
OK,10,1,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.14kB / 0B, 4.1kB / 0B
OK,10,1,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 128.74%, 11MiB / 3.871GiB, 0.28%, 26MB / 35.8MB, 4.66MB / 0B
[2J[HOK,10,1,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.54%, 9.719MiB / 3.871GiB, 0.25%, 36MB / 26.5MB, 0B / 0B
OK,10,1,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.016MiB / 50MiB, 4.03%, 34.3kB / 52.5kB, 0B / 0B
