[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.67%, 10.14MiB / 3.871GiB, 0.26%, 79.3MB / 56.6MB, 0B / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.52%, 12.46MiB / 3.871GiB, 0.31%, 60.4MB / 86.3MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.65%, 10.17MiB / 3.871GiB, 0.26%, 86.8MB / 62.1MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.02%, 12.46MiB / 3.871GiB, 0.31%, 60.4MB / 86.3MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.65%, 10.17MiB / 3.871GiB, 0.26%, 86.8MB / 62.1MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.02%, 12.46MiB / 3.871GiB, 0.31%, 60.4MB / 86.3MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.52%, 10.17MiB / 3.871GiB, 0.26%, 86.8MB / 62.1MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.11%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 68.03%, 12.46MiB / 3.871GiB, 0.31%, 60.4MB / 86.4MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.52%, 10.17MiB / 3.871GiB, 0.26%, 86.8MB / 62.1MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.11%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 68.03%, 12.46MiB / 3.871GiB, 0.31%, 60.4MB / 86.4MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.01%, 10.17MiB / 3.871GiB, 0.26%, 86.9MB / 62.2MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.19%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 68.59%, 12.46MiB / 3.871GiB, 0.31%, 60.5MB / 86.4MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 13.01%, 10.17MiB / 3.871GiB, 0.26%, 86.9MB / 62.2MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.19%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 68.59%, 12.46MiB / 3.871GiB, 0.31%, 60.5MB / 86.4MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.34%, 10.17MiB / 3.871GiB, 0.26%, 86.9MB / 62.2MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.18%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.23%, 12.46MiB / 3.871GiB, 0.31%, 60.5MB / 86.5MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.34%, 10.17MiB / 3.871GiB, 0.26%, 86.9MB / 62.2MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 2.117MiB / 50MiB, 4.23%, 110kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.18%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.23%, 12.46MiB / 3.871GiB, 0.31%, 60.5MB / 86.5MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.99%, 10.17MiB / 3.871GiB, 0.26%, 87MB / 62.2MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.09%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 66.85%, 12.46MiB / 3.871GiB, 0.31%, 60.5MB / 86.5MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.99%, 10.17MiB / 3.871GiB, 0.26%, 87MB / 62.2MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.09%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 66.85%, 12.46MiB / 3.871GiB, 0.31%, 60.5MB / 86.5MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.32%, 10.17MiB / 3.871GiB, 0.26%, 87MB / 62.3MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.95%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.6MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 10.32%, 10.17MiB / 3.871GiB, 0.26%, 87MB / 62.3MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 363kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 63.95%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.6MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.41%, 10.17MiB / 3.871GiB, 0.26%, 87.1MB / 62.3MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.47%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 364kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 65.43%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.6MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.41%, 10.17MiB / 3.871GiB, 0.26%, 87.1MB / 62.3MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.47%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 255kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 364kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 65.43%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.6MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.49%, 10.17MiB / 3.871GiB, 0.26%, 87.1MB / 62.3MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.32%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 256kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 364kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 62.51%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.7MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.49%, 10.17MiB / 3.871GiB, 0.26%, 87.1MB / 62.3MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.32%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 256kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 364kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 62.51%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.7MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.66%, 10.17MiB / 3.871GiB, 0.26%, 87.2MB / 62.4MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.32%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 256kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 364kB / 206kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 62.51%, 12.46MiB / 3.871GiB, 0.31%, 60.6MB / 86.7MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.66%, 10.17MiB / 3.871GiB, 0.26%, 87.2MB / 62.4MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 256kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 364kB / 207kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 64.86%, 12.46MiB / 3.871GiB, 0.31%, 60.7MB / 86.7MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 11.66%, 10.17MiB / 3.871GiB, 0.26%, 87.2MB / 62.4MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 256kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 364kB / 207kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 64.86%, 12.46MiB / 3.871GiB, 0.31%, 60.7MB / 86.7MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.53%, 10.17MiB / 3.871GiB, 0.26%, 87.2MB / 62.4MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
OK,5,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.12MiB / 500MiB, 5.42%, 1.44MB / 256kB, 27.8MB / 0B
OK,5,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 364kB / 207kB, 160kB / 0B
OK,5,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,5,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 66.71%, 12.46MiB / 3.871GiB, 0.31%, 60.7MB / 86.8MB, 4.66MB / 0B
[2J[HOK,5,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 12.53%, 10.17MiB / 3.871GiB, 0.26%, 87.2MB / 62.4MB, 0B / 0B
OK,5,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.121MiB / 50MiB, 8.24%, 111kB / 182kB, 0B / 0B
OK,5,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.06MiB / 50MiB, 20.12%, 5.64kB / 2.6kB, 2.74MB / 0B
