[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 8.27kB / 11.9kB, 1.29MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.387MiB / 125MiB, 4.31%, 42.3kB / 23.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.75MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.3kB / 19.1kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.48%, 5.867MiB / 3.703GiB, 0.15%, 15MB / 11.4MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 96.63%, 6.641MiB / 3.703GiB, 0.18%, 11.2MB / 14.9MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.387MiB / 125MiB, 4.31%, 42.3kB / 23.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.75MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.3kB / 19.1kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.08%, 5.875MiB / 3.703GiB, 0.15%, 15.1MB / 11.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.82%, 6.641MiB / 3.703GiB, 0.18%, 11.3MB / 15MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.387MiB / 125MiB, 4.31%, 42.3kB / 23.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.12%, 24.75MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.3kB / 19.1kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.08%, 5.875MiB / 3.703GiB, 0.15%, 15.1MB / 11.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.82%, 6.641MiB / 3.703GiB, 0.18%, 11.3MB / 15MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.387MiB / 125MiB, 4.31%, 42.3kB / 23.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.12%, 24.75MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.3kB / 19.1kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.08%, 5.875MiB / 3.703GiB, 0.15%, 15.1MB / 11.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.82%, 6.641MiB / 3.703GiB, 0.18%, 11.3MB / 15MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.387MiB / 125MiB, 4.31%, 42.3kB / 23.3kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.76%, 24.76MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.3kB / 19.1kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.21%, 5.875MiB / 3.703GiB, 0.15%, 15.2MB / 11.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.77%, 6.641MiB / 3.703GiB, 0.18%, 11.3MB / 15.1MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.387MiB / 125MiB, 4.31%, 42.5kB / 23.4kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.76%, 24.76MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.3kB / 19.1kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.21%, 5.875MiB / 3.703GiB, 0.15%, 15.2MB / 11.5MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.77%, 6.641MiB / 3.703GiB, 0.18%, 11.3MB / 15.1MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.387MiB / 125MiB, 4.31%, 42.5kB / 23.4kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.76%, 24.76MiB / 500MiB, 4.95%, 143kB / 28.2kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.07%, 5.879MiB / 3.703GiB, 0.16%, 15.2MB / 11.6MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.45%, 6.641MiB / 3.703GiB, 0.18%, 11.4MB / 15.2MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.23%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.07%, 5.879MiB / 3.703GiB, 0.16%, 15.2MB / 11.6MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.45%, 6.641MiB / 3.703GiB, 0.18%, 11.4MB / 15.2MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.23%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.86%, 5.879MiB / 3.703GiB, 0.16%, 15.3MB / 11.7MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.79%, 6.641MiB / 3.703GiB, 0.18%, 11.5MB / 15.3MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.86%, 5.879MiB / 3.703GiB, 0.16%, 15.3MB / 11.7MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.79%, 6.641MiB / 3.703GiB, 0.18%, 11.5MB / 15.3MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.89%, 5.879MiB / 3.703GiB, 0.16%, 15.4MB / 11.7MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.77%, 6.641MiB / 3.703GiB, 0.18%, 11.5MB / 15.3MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.89%, 5.879MiB / 3.703GiB, 0.16%, 15.4MB / 11.7MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.77%, 6.641MiB / 3.703GiB, 0.18%, 11.5MB / 15.3MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.89%, 5.879MiB / 3.703GiB, 0.16%, 15.4MB / 11.7MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.77%, 6.641MiB / 3.703GiB, 0.18%, 11.5MB / 15.3MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.76MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.86%, 5.879MiB / 3.703GiB, 0.16%, 15.5MB / 11.8MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.55%, 6.641MiB / 3.703GiB, 0.18%, 11.6MB / 15.4MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.13%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.29%, 24.77MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.86%, 5.879MiB / 3.703GiB, 0.16%, 15.5MB / 11.8MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.55%, 6.641MiB / 3.703GiB, 0.18%, 11.6MB / 15.4MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.13%, 5.387MiB / 125MiB, 4.31%, 42.7kB / 23.6kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.29%, 24.77MiB / 500MiB, 4.95%, 145kB / 28.6kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.57%, 5.883MiB / 3.703GiB, 0.16%, 15.6MB / 11.9MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 98.82%, 6.641MiB / 3.703GiB, 0.18%, 11.7MB / 15.5MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.387MiB / 125MiB, 4.31%, 43kB / 23.7kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.62%, 24.77MiB / 500MiB, 4.95%, 147kB / 28.9kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.5kB / 19.4kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.57%, 5.883MiB / 3.703GiB, 0.16%, 15.6MB / 11.9MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 98.82%, 6.641MiB / 3.703GiB, 0.18%, 11.7MB / 15.5MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.387MiB / 125MiB, 4.31%, 43kB / 23.7kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.62%, 24.77MiB / 500MiB, 4.95%, 147kB / 28.9kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.15%, 2.695MiB / 50MiB, 5.39%, 13.6kB / 19.6kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.03%, 5.883MiB / 3.703GiB, 0.16%, 15.7MB / 11.9MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 100.62%, 6.641MiB / 3.703GiB, 0.18%, 11.7MB / 15.6MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.387MiB / 125MiB, 4.31%, 43.2kB / 23.8kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.77MiB / 500MiB, 4.95%, 147kB / 28.9kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.15%, 2.695MiB / 50MiB, 5.39%, 13.6kB / 19.6kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.03%, 5.883MiB / 3.703GiB, 0.16%, 15.7MB / 11.9MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 100.62%, 6.641MiB / 3.703GiB, 0.18%, 11.7MB / 15.6MB, 2.74MB / 0B
OK,10,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.387MiB / 125MiB, 4.31%, 43.2kB / 23.8kB, 5.39MB / 0B
OK,10,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.977MiB / 50MiB, 19.95%, 6.61kB / 2.65kB, 7.64MB / 0B
OK,10,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.52kB / 0B, 848kB / 0B
OK,10,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.77MiB / 500MiB, 4.95%, 147kB / 28.9kB, 19.2MB / 0B
[2J[HOK,10,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 13.6kB / 19.6kB, 1.29MB / 0B
OK,10,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.36%, 5.883MiB / 3.703GiB, 0.16%, 15.8MB / 12MB, 1.71MB / 0B
OK,10,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 100.62%, 6.641MiB / 3.703GiB, 0.18%, 11.7MB / 15.6MB, 2.74MB / 0B
