[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.812MiB / 50MiB, 5.62%, 96.7kB / 170kB, 1.29MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.47%, 5.961MiB / 3.703GiB, 0.16%, 94.2MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.10%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.6MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.84%, 5.961MiB / 3.703GiB, 0.16%, 94.2MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.27%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.41%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.26%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.13%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.84%, 5.961MiB / 3.703GiB, 0.16%, 94.2MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.27%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.41%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.26%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.00%, 5.961MiB / 3.703GiB, 0.16%, 94.2MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.04%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.00%, 5.961MiB / 3.703GiB, 0.16%, 94.2MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.04%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.87%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.82%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.31%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.87%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.82%, 6.371MiB / 3.703GiB, 0.17%, 68.9MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.574MiB / 125MiB, 4.46%, 366kB / 219kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.31%, 25.1MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.36%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.98%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.56%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.58%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.36%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.98%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.56%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.58%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.36%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.98%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.56%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.58%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.35%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.05%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.35%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.05%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.71%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.28%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 11.71%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.28%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.68%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.64%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.68%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.7MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.64%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.7MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.03%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.8MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.55%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.8MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.41%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.03%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.8MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.55%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.8MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.41%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.96%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.8MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.39%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.8MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,8,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,8,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.47%, 25.11MiB / 500MiB, 5.02%, 1.44MB / 259kB, 19.3MB / 0B
[2J[HOK,8,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 103kB / 181kB, 1.29MB / 0B
OK,8,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.96%, 5.961MiB / 3.703GiB, 0.16%, 94.3MB / 70.8MB, 1.71MB / 0B
OK,8,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.39%, 6.371MiB / 3.703GiB, 0.17%, 69MB / 93.8MB, 2.74MB / 0B
OK,8,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.33%, 5.574MiB / 125MiB, 4.46%, 367kB / 220kB, 5.39MB / 0B
OK,8,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
