[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 113kB / 195kB, 1.29MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.98MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 202kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.42%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.1MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 106.53%, 6.387MiB / 3.703GiB, 0.17%, 81.1MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.523MiB / 125MiB, 4.42%, 409kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.98MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 202kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.24%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.2MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 106.53%, 6.387MiB / 3.703GiB, 0.17%, 81.1MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.523MiB / 125MiB, 4.42%, 409kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.26%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 202kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.24%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.2MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.02%, 6.387MiB / 3.703GiB, 0.17%, 81.2MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.523MiB / 125MiB, 4.42%, 409kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.26%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 202kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.24%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.2MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.02%, 6.387MiB / 3.703GiB, 0.17%, 81.2MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.523MiB / 125MiB, 4.42%, 409kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.26%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 202kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 39.96%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.3MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 110.91%, 6.387MiB / 3.703GiB, 0.17%, 81.3MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.15%, 5.523MiB / 125MiB, 4.42%, 409kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.22%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 202kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 39.96%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.3MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 110.91%, 6.387MiB / 3.703GiB, 0.17%, 81.3MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.15%, 5.523MiB / 125MiB, 4.42%, 409kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.22%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.81%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.3MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 98.30%, 6.387MiB / 3.703GiB, 0.17%, 81.4MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.81%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.3MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 98.30%, 6.387MiB / 3.703GiB, 0.17%, 81.4MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.32%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.4MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.99%, 6.387MiB / 3.703GiB, 0.17%, 81.4MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.23%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.32%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.4MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.99%, 6.387MiB / 3.703GiB, 0.17%, 81.4MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.23%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.88%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.4MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.99%, 6.387MiB / 3.703GiB, 0.17%, 81.4MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.50%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.88%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.4MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 93.93%, 6.387MiB / 3.703GiB, 0.17%, 81.5MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.50%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 30.88%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.4MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 93.93%, 6.387MiB / 3.703GiB, 0.17%, 81.5MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.523MiB / 125MiB, 4.42%, 410kB / 248kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.50%, 24.99MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 40.63%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.5MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 114.51%, 6.387MiB / 3.703GiB, 0.17%, 81.5MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.44%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 40.63%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.5MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 114.51%, 6.387MiB / 3.703GiB, 0.17%, 81.5MB / 110MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.44%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.60%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 106.95%, 6.387MiB / 3.703GiB, 0.17%, 81.6MB / 111MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.60%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 106.95%, 6.387MiB / 3.703GiB, 0.17%, 81.6MB / 111MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.30%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.85%, 6.387MiB / 3.703GiB, 0.17%, 81.7MB / 111MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.30%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.85%, 6.387MiB / 3.703GiB, 0.17%, 81.7MB / 111MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.24%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.773MiB / 50MiB, 5.55%, 118kB / 203kB, 1.5MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.30%, 5.965MiB / 3.703GiB, 0.16%, 111MB / 83.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 112.55%, 6.387MiB / 3.703GiB, 0.17%, 81.8MB / 111MB, 2.87MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.523MiB / 125MiB, 4.42%, 410kB / 249kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.602MiB / 50MiB, 17.20%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25MiB / 500MiB, 5.00%, 1.61MB / 289kB, 19.3MB / 0B
