[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.82MiB / 50MiB, 5.64%, 105kB / 184kB, 1.29MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 40.80%, 5.945MiB / 3.703GiB, 0.16%, 100MB / 75.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 113.88%, 6.383MiB / 3.703GiB, 0.17%, 73.4MB / 99.6MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.18%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 40.80%, 5.945MiB / 3.703GiB, 0.16%, 100MB / 75.2MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 113.88%, 6.383MiB / 3.703GiB, 0.17%, 73.4MB / 99.6MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.18%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.60%, 5.945MiB / 3.703GiB, 0.16%, 100MB / 75.3MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.51%, 6.383MiB / 3.703GiB, 0.17%, 73.5MB / 99.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.39%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.60%, 5.945MiB / 3.703GiB, 0.16%, 100MB / 75.3MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 103.51%, 6.383MiB / 3.703GiB, 0.17%, 73.5MB / 99.7MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.39%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.15%, 5.949MiB / 3.703GiB, 0.16%, 100MB / 75.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 107.99%, 6.383MiB / 3.703GiB, 0.17%, 73.5MB / 99.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.15%, 5.949MiB / 3.703GiB, 0.16%, 100MB / 75.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 107.99%, 6.383MiB / 3.703GiB, 0.17%, 73.5MB / 99.8MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.99%, 5.949MiB / 3.703GiB, 0.16%, 101MB / 75.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 109.17%, 6.383MiB / 3.703GiB, 0.17%, 73.6MB / 99.9MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.39%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.99%, 5.949MiB / 3.703GiB, 0.16%, 101MB / 75.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 109.17%, 6.383MiB / 3.703GiB, 0.17%, 73.6MB / 99.9MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.574MiB / 125MiB, 4.46%, 386kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.39%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.99%, 5.949MiB / 3.703GiB, 0.16%, 101MB / 75.4MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.70%, 6.383MiB / 3.703GiB, 0.17%, 73.7MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.39%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.02%, 5.949MiB / 3.703GiB, 0.16%, 101MB / 75.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.70%, 6.383MiB / 3.703GiB, 0.17%, 73.7MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.11%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.26%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.02%, 5.949MiB / 3.703GiB, 0.16%, 101MB / 75.5MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.70%, 6.383MiB / 3.703GiB, 0.17%, 73.7MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.11%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.26%, 24.91MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.32%, 5.953MiB / 3.703GiB, 0.16%, 101MB / 75.6MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 107.18%, 6.383MiB / 3.703GiB, 0.17%, 73.7MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.24%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 38.32%, 5.953MiB / 3.703GiB, 0.16%, 101MB / 75.6MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 107.18%, 6.383MiB / 3.703GiB, 0.17%, 73.7MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.24%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.96%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.7MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 97.35%, 6.383MiB / 3.703GiB, 0.17%, 73.8MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.96%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.7MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 97.35%, 6.383MiB / 3.703GiB, 0.17%, 73.8MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.96%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.7MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 97.35%, 6.383MiB / 3.703GiB, 0.17%, 73.8MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 29.29%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.7MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 94.75%, 6.383MiB / 3.703GiB, 0.17%, 73.9MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.13%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 29.29%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.7MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 94.75%, 6.383MiB / 3.703GiB, 0.17%, 73.9MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 387kB / 233kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.13%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.15%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.8MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 95.78%, 6.383MiB / 3.703GiB, 0.17%, 73.9MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.574MiB / 125MiB, 4.46%, 387kB / 234kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.10%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 110kB / 191kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.15%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.8MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 95.78%, 6.383MiB / 3.703GiB, 0.17%, 73.9MB / 100MB, 2.74MB / 0B
OK,9,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.574MiB / 125MiB, 4.46%, 387kB / 234kB, 5.39MB / 0B
OK,9,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,9,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,9,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.10%, 24.92MiB / 500MiB, 4.98%, 1.52MB / 273kB, 19.3MB / 0B
[2J[HOK,9,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.08%, 2.824MiB / 50MiB, 5.65%, 111kB / 192kB, 1.29MB / 0B
OK,9,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.16%, 5.957MiB / 3.703GiB, 0.16%, 101MB / 75.9MB, 1.71MB / 0B
OK,9,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 104.18%, 6.383MiB / 3.703GiB, 0.17%, 74MB / 100MB, 2.74MB / 0B
